file_id,file,main_image,image_component,patient_id,license,file_size,caption,case_substring,image_type,image_subtype,radiology_region,radiology_region_granular,radiology_view,ml_labels_for_supervised_classification,gt_labels_for_semisupervised_classification,is_chest
file_0109645,PMC10867549_cureus-0016-00000052343-i02_undivided_1_1.webp,PMC10867549_01_cureus-0016-00000052343-i02.jpg,undivided,PMC10867549_01,CC BY,51206,Unremarkable chest radiograph.,['Figure 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0109708,PMC10868913_cureus-0016-00000052391-i01_undivided_1_1.webp,PMC10868913_01_cureus-0016-00000052391-i01.jpg,undivided,PMC10868913_01,CC BY,19516,Chest x-ray after right chest tube placement.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0109710,PMC10868913_cureus-0016-00000052391-i03_undivided_1_1.webp,PMC10868913_01_cureus-0016-00000052391-i03.jpg,undivided,PMC10868913_01,CC BY,17784,Chest X-ray showing stable small right apical pneumothorax.,['Figure 3'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0109734,PMC10869316_cureus-0016-00000052408-i02_undivided_1_1.webp,PMC10869316_01_cureus-0016-00000052408-i02.jpg,undivided,PMC10869316_01,CC BY,20522,Chest X-ray after chest tube placement with resolving pneumothorax.,['Figure 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0109930,PMC10874128_cureus-0016-00000052491-i01_undivided_1_1.webp,PMC10874128_01_cureus-0016-00000052491-i01.jpg,undivided,PMC10874128_01,CC BY,14976,Chest X-ray on admission showed more perihilar interstitial prominence on the left than on the right.,[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0109932,PMC10874128_cureus-0016-00000052491-i03_undivided_1_1.webp,PMC10874128_01_cureus-0016-00000052491-i03.jpg,undivided,PMC10874128_01,CC BY,14022,"Chest X-ray performed four days after admission. This was performed due to the patient's increased oxygen requirements. There is a significant worsening of the bilateral infiltrates, with more on the left compared to the right.",['Figure 3'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0110097,PMC10875469_tsaco-2023-001355f02_undivided_1_1.webp,PMC10875469_01_tsaco-2023-001355f02.jpg,undivided,PMC10875469_01,CC BY-NC,12780,Chest and abdominal plain radiograph.,['figure 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'x_ray']",True
file_0110129,PMC10876124_ACA-27-61-g001_undivided_1_1.webp,PMC10876124_01_ACA-27-61-g001.jpg,undivided,PMC10876124_01,CC BY-NC-SA,15978,Pre-operative chest roentgenogram showing thoracolumbar scoliosis with Cobb's angle of 60 degrees.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0110143,PMC10876134_ACA-27-79-g001_undivided_1_1.webp,PMC10876134_01_ACA-27-79-g001.jpg,undivided,PMC10876134_01,CC BY-NC-SA,13316,Chest radiograph showing homogeneous opacification of left lung field.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray', 'mass']",True
file_0110178,PMC10876442_cureus-0016-00000052640-i01_undivided_1_1.webp,PMC10876442_01_cureus-0016-00000052640-i01.jpg,undivided,PMC10876442_01,CC BY,37086,Chest x-ray showing cardiomegaly with non-specific perihilar prominence.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0110181,PMC10876800_fmed-11-1283065-g001_undivided_1_1.webp,PMC10876800_01_fmed-11-1283065-g001.jpg,undivided,PMC10876800_01,CC BY,9522,Chest radiography performed after intensive care unit admission. A large left central pulmonary artery with obliteration of the aortopulmonary window (white arrow).,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0110252,PMC10877994_cureus-0016-00000052658-i01_undivided_1_1.webp,PMC10877994_01_cureus-0016-00000052658-i01.jpg,undivided,PMC10877994_01,CC BY,30722,Chest radiography of the first patient revealing a large-volume right pleural effusion upon ICU admission.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0110314,PMC10879729_cureus-0016-00000052696-i02_undivided_1_1.webp,PMC10879729_01_cureus-0016-00000052696-i02.jpg,undivided,PMC10879729_01,CC BY,13628,Chest radiograph depicting the growth over the right breast.,['Figure 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'x_ray']",True
file_0110342,PMC10879946_cureus-0016-00000052705-i01_B_2_2.webp,PMC10879946_01_cureus-0016-00000052705-i01.jpg,b,PMC10879946_01,CC BY,5542,Lateral. Thorax radiography showing enlargement of the mediastinum (lobulated mass of 9.0 cm).,[],radiology,x_ray,thorax,thorax,sagittal,"['thorax', 'radiology', 'sagittal', 'x_ray']","['radiology', 'thorax', 'x_ray', 'mass']",True
file_0110386,PMC10880807_cureus-0016-00000052738-i01_undivided_1_1.webp,PMC10880807_01_cureus-0016-00000052738-i01.jpg,undivided,PMC10880807_01,CC BY,18746,Anteroposterior chest radiograph of the patient.,['Figures 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0110387,PMC10881215_cureus-0016-00000052745-i01_undivided_1_1.webp,PMC10881215_01_cureus-0016-00000052745-i01.jpg,undivided,PMC10881215_01,CC BY,26674,Bilateral mid to lower lung opacities on presentation denoted by black arrows.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0110554,PMC10883896_cureus-0016-00000052821-i01_undivided_1_1.webp,PMC10883896_01_cureus-0016-00000052821-i01.jpg,undivided,PMC10883896_01,CC BY,27602,Chest X-ray. The arrow shows polymethylmethacrylate (PMMA) extravasation in the paravertebral veins. The circles show embolization of the lungs.,[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0110668,PMC10885847_jbsr-108-1-3461-g1_undivided_1_1.webp,PMC10885847_01_jbsr-108-1-3461-g1.jpg,undivided,PMC10885847_01,CC BY,15140,Initial chest radiograph shows an incidental nodule in the right upper lung field (arrow).,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray', 'mass']",True
file_0110670,PMC10886435_cureus-0016-00000052859-i01_undivided_1_1.webp,PMC10886435_01_cureus-0016-00000052859-i01.jpg,undivided,PMC10886435_01,CC BY,18732,Chest x-ray showed a large right pleural effusion.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0110766,PMC10891419_cureus-0016-00000052888-i01_undivided_1_1.webp,PMC10891419_01_cureus-0016-00000052888-i01.jpg,undivided,PMC10891419_01,CC BY,47392,Chest radiography at the initial visit to our hospital of Case 1. . Chest radiography at the initial visit to our hospital showed an infiltrative shadow with an air bronchogram and bronchiectasis in the right middle and lower lung fields.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0110769,PMC10891419_cureus-0016-00000052888-i04_undivided_1_1.webp,PMC10891419_02_cureus-0016-00000052888-i04.jpg,undivided,PMC10891419_02,CC BY,34324,Chest radiography at the initial visit to our hospital of Case 2. . Chest radiography at the initial visit to our hospital showed an infiltrating shadow in the right upper and lower lung fields.,['Figure 4'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0110775,PMC10892368_cureus-0016-00000052902-i01_undivided_1_1.webp,PMC10892368_01_cureus-0016-00000052902-i01.jpg,undivided,PMC10892368_01,CC BY,10526,A chest X-ray (anteroposterior (AP) view) showing findings within normal limits.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0110778,PMC10892377_cureus-0016-00000052903-i02_undivided_1_1.webp,PMC10892377_01_cureus-0016-00000052903-i02.jpg,undivided,PMC10892377_01,CC BY,13052,"CXR showing cardiomegaly, vascular congestion, and small bilateral pleural effusion. CXR: Chest X-ray.",[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0110784,PMC10893771_cureus-0016-00000052907-i01_undivided_1_1.webp,PMC10893771_01_cureus-0016-00000052907-i01.jpg,undivided,PMC10893771_01,CC BY,16496,The patient's chest radiograph obtained on admission.,"['Figure 1', 'Figures 1']",radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0110847,PMC10893996_cureus-0016-00000052894-i01_undivided_1_1.webp,PMC10893996_01_cureus-0016-00000052894-i01.jpg,undivided,PMC10893996_01,CC BY,20266,Chest X-ray shows an enlarged cardiac silhouette and moderate left pleural effusion. . Blue arrows show cardiac silhouette sign.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0110865,PMC10894023_cureus-0016-00000052955-i01_undivided_1_1.webp,PMC10894023_01_cureus-0016-00000052955-i01.jpg,undivided,PMC10894023_01,CC BY,15468,Chest radiography with right lower lobe infiltrates.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0110867,PMC10894023_cureus-0016-00000052955-i03_undivided_1_1.webp,PMC10894023_01_cureus-0016-00000052955-i03.jpg,undivided,PMC10894023_01,CC BY,16358,Chest radiography showing worsening right-sided infiltrates.,['Figure 3'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0110977,PMC10894673_cureus-0016-00000053004-i01_undivided_1_1.webp,PMC10894673_01_cureus-0016-00000053004-i01.jpg,undivided,PMC10894673_01,CC BY,9514,Initial Chest X-ray showing right-sided pleural effusion.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0110979,PMC10894673_cureus-0016-00000053004-i03_undivided_1_1.webp,PMC10894673_01_cureus-0016-00000053004-i03.jpg,undivided,PMC10894673_01,CC BY,13704,"Chest X-ray post thoracentesis, showing resolving effusion. A pigtail catheter was seen in the right lower lung field.",['Figure 3'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0110980,PMC10894673_cureus-0016-00000053004-i04_undivided_1_1.webp,PMC10894673_01_cureus-0016-00000053004-i04.jpg,undivided,PMC10894673_01,CC BY,12038,Chest X-ray showing recurrence of pleural effusion ten days later.,['Figure 4'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0111111,PMC10896460_cureus-0016-00000053035-i01_undivided_1_1.webp,PMC10896460_01_cureus-0016-00000053035-i01.jpg,undivided,PMC10896460_01,CC BY,29420,"X-ray PA view chest. . X-ray showing bilateral nodular opacities and infiltrates, along with areas of consolidation.",['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'frontal', 'posteroanterior', 'x_ray', 'mass']",True
file_0111152,PMC10896661_cureus-0016-00000053069-i05_undivided_1_1.webp,PMC10896661_01_cureus-0016-00000053069-i05.jpg,undivided,PMC10896661_01,CC BY,19680,Chest radiograph.,[],radiology,x_ray,thorax,thorax,sagittal,"['thorax', 'radiology', 'sagittal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0111195,PMC10898612_cureus-0016-00000053105-i05_undivided_1_1.webp,PMC10898612_01_cureus-0016-00000053105-i05.jpg,undivided,PMC10898612_01,CC BY,34116,External chest X-ray showing bilateral patches and diffuse haziness on the right side.,['Figure 5'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0111348,PMC10901546_cureus-0016-00000053174-i01_undivided_1_1.webp,PMC10901546_01_cureus-0016-00000053174-i01.jpg,undivided,PMC10901546_01,CC BY,23450,Chest radiography with no acute process identified.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0111386,PMC10901696_cureus-0016-00000053190-i01_undivided_1_1.webp,PMC10901696_01_cureus-0016-00000053190-i01.jpg,undivided,PMC10901696_01,CC BY,40116,Chest radiograph of a 28-year-old woman showing subtle right lung hyperinflation.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0111440,PMC10902737_cureus-0016-00000053233-i03_undivided_1_1.webp,PMC10902737_02_cureus-0016-00000053233-i03.jpg,undivided,PMC10902737_02,CC BY,24018,"Skeletal survey of the upper limbs and thorax. Red arrows: bilateral flattening and irregularities of the distal epiphyses of the radius and ulna; yellow arrows: rachitic rosary, visible on the extremities of the ribs.",[],radiology,x_ray,upper_limb,upper_arm,frontal,"['radiology', 'upper_limb', 'frontal', 'upper_arm', 'x_ray']",[],True
file_0111468,PMC10902870_cureus-0016-00000053216-i01_undivided_1_1.webp,PMC10902870_01_cureus-0016-00000053216-i01.jpg,undivided,PMC10902870_01,CC BY,15712,Supine chest X-ray demonstrating an area of lucency underneath the right hemidiaphragm representing intra-abdominal free air (red arrow).,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'x_ray']",True
file_0111542,PMC10903924_cureus-0016-00000053240-i01_undivided_1_1.webp,PMC10903924_01_cureus-0016-00000053240-i01.jpg,undivided,PMC10903924_01,CC BY,16968,CXR at presentation shows stable lungs with bilateral interstitial pulmonary infiltrates without demarcated consolidations.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0111638,PMC10905053_cureus-0016-00000053256-i02_undivided_1_1.webp,PMC10905053_01_cureus-0016-00000053256-i02.jpg,undivided,PMC10905053_01,CC BY,32148,Post-operative chest radiograph. Chest X-ray showing adequate left lung expansion following upper lobectomy.,['Figure 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0111669,PMC10905203_cureus-0016-00000053271-i01_undivided_1_1.webp,PMC10905203_01_cureus-0016-00000053271-i01.jpg,undivided,PMC10905203_01,CC BY,48786,"A chest x-ray anterior-posterior view showing heterogeneous opacities with air bronchograms in bilateral lung fields and bilateral pleural effusion, left more than right.",[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'frontal', 'posteroanterior', 'x_ray', 'mass']",True
file_0111670,PMC10905203_cureus-0016-00000053271-i02_undivided_1_1.webp,PMC10905203_01_cureus-0016-00000053271-i02.jpg,undivided,PMC10905203_01,CC BY,82846,Bilateral lung field haziness on chest x-ray with left pleural effusion and left side ICD in situ.,[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0111675,PMC10905203_cureus-0016-00000053271-i07_undivided_1_1.webp,PMC10905203_01_cureus-0016-00000053271-i07.jpg,undivided,PMC10905203_01,CC BY,29360,"Chest x-ray anterior-posterior view post-TDE, where the embolization of the thoracic duct by cyanoacrylate glue can be seen (red arrow). TDE: thoracic duct embolization.",['Figure 7'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'frontal', 'posteroanterior', 'x_ray']",True
file_0111676,PMC10905203_cureus-0016-00000053271-i08_undivided_1_1.webp,PMC10905203_01_cureus-0016-00000053271-i08.jpg,undivided,PMC10905203_01,CC BY,74144,"A chest x-ray anterior-posterior view post-discharge shows complete clearance of bilateral lung fields with bilaterally clear costophrenic angles indicating complete clearance of the chylothorax, with embolization of the thoracic duct (red arrow).",['Figure 8'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'frontal', 'posteroanterior', 'x_ray']",True
file_0111677,PMC10905209_cureus-0016-00000053333-i01_undivided_1_1.webp,PMC10905209_01_cureus-0016-00000053333-i01.jpg,undivided,PMC10905209_01,CC BY,22088,Chest x-ray on admission. Cardiomegaly was noted with left retrocardiac opacity.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray', 'mass']",True
file_0111691,PMC10905307_cureus-0016-00000053280-i02_C_3_3.webp,PMC10905307_01_cureus-0016-00000053280-i02.jpg,c,PMC10905307_01,CC BY,2512,"Radiological studies of the reported patient. . Lumbar spine anteroposterior x-ray). Figure 2D: The MRI confirmed a 12th-thoracic vertebral-first-lumbar vertebra (T12-L1) compression fracture with biconcave deformity of their endplates, illustrating the classical codfish radiological sign appearance (yellow arrows).",['Figure 2'],radiology,x_ray,abdomen,abdomen,periapical,"['abdomen', 'radiology', 'periapical', 'x_ray']",['radiology'],True
